,Voltage (V),Current (A)
0,-44.0,-0.000499986
1,-43.8974358974359,-0.0004999867
2,-43.794871794871796,-0.0004999866
3,-43.69230769230769,-0.0004999861
4,-43.58974358974359,-0.0004999869
5,-43.48717948717949,-0.0004999864
6,-43.38461538461539,-0.0004999868
7,-43.282051282051285,-0.0004999869
8,-43.17948717948718,-0.0004999862
9,-43.07692307692308,-0.0004999859
10,-42.97435897435898,-0.000499987
11,-42.87179487179487,-0.0004999872
12,-42.76923076923077,-0.000499987
13,-42.666666666666664,-0.0004999865
14,-42.56410256410256,-0.0004053054
15,-42.46153846153846,-0.0002468767
16,-42.35897435897436,-0.0001283282
17,-42.256410256410255,-4.671878e-05
18,-42.15384615384615,-1.204321e-05
19,-42.05128205128205,-3.089457e-06
20,-41.94871794871795,-1.478311e-06
21,-41.84615384615385,-9.330436e-07
22,-41.743589743589745,-6.965947e-07
23,-41.64102564102564,-5.526604e-07
24,-41.53846153846154,-4.576278e-07
25,-41.43589743589744,-3.875942e-07
26,-41.333333333333336,-3.398035e-07
27,-41.23076923076923,-2.996254e-07
28,-41.12820512820513,-2.704589e-07
29,-41.02564102564102,-2.440376e-07
30,-40.92307692307692,-2.249539e-07
31,-40.82051282051282,-2.057244e-07
32,-40.717948717948715,-1.910086e-07
33,-40.61538461538461,-1.773502e-07
34,-40.51282051282051,-1.662398e-07
35,-40.41025641025641,-1.558803e-07
36,-40.30769230769231,-1.475864e-07
37,-40.205128205128204,-1.384075e-07
38,-40.1025641025641,-1.319048e-07
39,-40.0,-1.243227e-07
