,Voltage (V),Current (A)
0,-44.0,-1.856001e-09
1,-43.8974358974359,-9.571239e-10
2,-43.794871794871796,-6.976296e-10
3,-43.69230769230769,-5.595681e-10
4,-43.58974358974359,-4.725647e-10
5,-43.48717948717949,-4.599759e-10
6,-43.38461538461539,-3.858494e-10
7,-43.282051282051285,-3.642618e-10
8,-43.17948717948718,-3.464403e-10
9,-43.07692307692308,-3.072067e-10
10,-42.97435897435898,-3.313752e-10
11,-42.87179487179487,-2.821964e-10
12,-42.76923076923077,-2.1474e-10
13,-42.666666666666664,-2.782758e-10
14,-42.56410256410256,-3.496476e-10
15,-42.46153846153846,-2.250606e-10
16,-42.35897435897436,-1.818324e-10
17,-42.256410256410255,-2.994145e-10
18,-42.15384615384615,-1.624679e-10
19,-42.05128205128205,-2.467357e-10
20,-41.94871794871795,-1.6716e-10
21,-41.84615384615385,-1.459651e-10
22,-41.743589743589745,-1.795109e-10
23,-41.64102564102564,-1.49549e-10
24,-41.53846153846154,-2.463287e-10
25,-41.43589743589744,-1.237321e-10
26,-41.333333333333336,-2.061762e-10
27,-41.23076923076923,-1.604271e-10
28,-41.12820512820513,-1.171535e-10
29,-41.02564102564102,-1.371913e-10
30,-40.92307692307692,-1.228489e-10
31,-40.82051282051282,-1.575233e-10
32,-40.717948717948715,-1.28326e-10
33,-40.61538461538461,-1.374576e-10
34,-40.51282051282051,-1.240056e-10
35,-40.41025641025641,-1.362373e-10
36,-40.30769230769231,-1.009171e-10
37,-40.205128205128204,-1.11262e-10
38,-40.1025641025641,-1.092562e-10
39,-40.0,-6.412402e-11
