08151823_B_1, -52.11538461538461
08151823_B_2, -51.65384615384615
08151823_B_3, -51.65384615384615
08151823_B_8, -51.730769230769226
08151823_B_9, -51.65384615384615
08151823_B_4, -51.65384615384615
08151823_B_5, -51.65384615384615
08151823_B_6, -51.65384615384615
08151823_B_7, -51.57692307692308
