,Voltage (V),Current (A)
0,0.0,2.113172e-09
1,0.043478260869565216,9.436931e-10
2,0.08695652173913043,5.304868e-10
3,0.13043478260869565,4.537888e-10
4,0.17391304347826086,3.710126e-10
5,0.21739130434782608,4.284027e-10
6,0.2608695652173913,3.429834e-10
7,0.30434782608695654,4.055685e-10
8,0.34782608695652173,2.907628e-10
9,0.3913043478260869,2.958797e-10
10,0.43478260869565216,1.585647e-10
11,0.4782608695652174,1.877015e-10
12,0.5217391304347826,2.371414e-10
13,0.5652173913043478,2.097644e-10
14,0.6086956521739131,1.640189e-10
15,0.6521739130434783,1.224171e-10
16,0.6956521739130435,1.397968e-10
17,0.7391304347826086,1.711702e-10
18,0.7826086956521738,1.405309e-10
19,0.8260869565217391,1.041662e-10
20,0.8695652173913043,1.115784e-10
21,0.9130434782608695,9.963194e-11
22,0.9565217391304348,8.5961e-11
23,1.0,8.669011e-11
24,1.0434782608695652,1.401194e-10
25,1.0869565217391304,1.328701e-10
26,1.1304347826086956,1.605976e-10
27,1.1739130434782608,3.768473e-11
28,1.2173913043478262,1.614259e-10
29,1.2608695652173914,4.99066e-11
30,1.3043478260869565,1.222698e-10
31,1.3478260869565217,8.189477e-11
32,1.391304347826087,5.994397e-11
33,1.434782608695652,1.055772e-10
34,1.4782608695652173,8.058375e-11
35,1.5217391304347825,5.637548e-11
36,1.5652173913043477,4.627295e-11
37,1.608695652173913,-2.075648e-11
38,1.6521739130434783,2.623591e-11
39,1.6956521739130435,5.462283e-11
40,1.7391304347826086,1.038876e-10
41,1.7826086956521738,1.229779e-10
42,1.826086956521739,7.287886e-11
43,1.8695652173913042,3.241119e-11
44,1.9130434782608696,-9.738115e-11
45,1.9565217391304348,1.216107e-10
46,2.0,1.089213e-10
47,2.043478260869565,5.545004e-11
48,2.0869565217391304,5.198673e-11
49,2.130434782608696,6.968891e-11
50,2.1739130434782608,5.322063e-11
51,2.217391304347826,1.637669e-10
52,2.260869565217391,-1.047305e-11
53,2.3043478260869565,8.74613e-11
54,2.3478260869565215,7.338365e-11
55,2.391304347826087,1.398128e-11
56,2.4347826086956523,5.308945e-12
57,2.4782608695652173,1.148525e-10
58,2.5217391304347827,7.401182e-11
59,2.5652173913043477,9.969417e-11
60,2.608695652173913,-7.152906e-12
61,2.652173913043478,4.03208e-11
62,2.6956521739130435,5.728687e-11
63,2.7391304347826084,7.423192e-11
64,2.782608695652174,1.630726e-10
65,2.8260869565217392,5.320794e-11
66,2.869565217391304,-5.675202e-11
67,2.9130434782608696,6.907899e-11
68,2.9565217391304346,1.259084e-10
69,3.0,3.975293e-11
