# KEYSIGHT TECHNOLOGIES,MSO-X 3024T,MY58262555,07.30.2019051434
# time,1
# 2024-07-12 18:55:48.409294
-9.999999999999999547e-07,-1.287060132660000078e-01
-9.997999999999999397e-07,-1.287060132660000078e-01
-9.995999999999999247e-07,-1.287060132660000078e-01
-9.993999999999999097e-07,-1.287060132660000078e-01
-9.991999999999998946e-07,-1.287060132660000078e-01
-9.989999999999998796e-07,-1.287060132660000078e-01
-9.987999999999998646e-07,-1.287060132660000078e-01
-9.985999999999998496e-07,-1.287060132660000078e-01
-9.984000000000000463e-07,-1.287060132660000078e-01
-9.982000000000000313e-07,-1.287091539690000119e-01
-9.980000000000000162e-07,-1.287091539690000119e-01
-9.978000000000000012e-07,-1.287091539690000119e-01
-9.975999999999999862e-07,-1.287091539690000119e-01
-9.973999999999999712e-07,-1.287060132660000078e-01
-9.971999999999999561e-07,-1.287060132660000078e-01
-9.969999999999999411e-07,-1.287060132660000078e-01
-9.967999999999999261e-07,-1.287060132660000078e-01
-9.965999999999999111e-07,-1.287060132660000078e-01
-9.963999999999998960e-07,-1.287060132660000078e-01
-9.961999999999998810e-07,-1.287060132660000078e-01
-9.959999999999998660e-07,-1.287060132660000078e-01
-9.957999999999998510e-07,-1.287060132660000078e-01
-9.956000000000000477e-07,-1.287060132660000078e-01
-9.954000000000000327e-07,-1.287060132660000078e-01
-9.952000000000000176e-07,-1.287060132660000078e-01
-9.950000000000000026e-07,-1.287060132660000078e-01
-9.947999999999999876e-07,-1.287060132660000078e-01
-9.945999999999999726e-07,-1.287060132660000078e-01
-9.943999999999999575e-07,-1.287060132660000078e-01
-9.941999999999999425e-07,-1.287091539690000119e-01
-9.939999999999999275e-07,-1.287091539690000119e-01
-9.937999999999999125e-07,-1.287091539690000119e-01
-9.935999999999998974e-07,-1.287091539690000119e-01
-9.933999999999998824e-07,-1.287091539690000119e-01
-9.931999999999998674e-07,-1.287091539690000119e-01
-9.929999999999998524e-07,-1.287091539690000119e-01
-9.928000000000000491e-07,-1.287091539690000119e-01
-9.926000000000000341e-07,-1.287091539690000119e-01
-9.924000000000000190e-07,-1.287091539690000119e-01
-9.922000000000000040e-07,-1.287091539690000119e-01
-9.919999999999999890e-07,-1.287091539690000119e-01
-9.917999999999999740e-07,-1.287091539690000119e-01
-9.915999999999999589e-07,-1.287091539690000119e-01
-9.913999999999999439e-07,-1.287091539690000119e-01
-9.911999999999999289e-07,-1.287091539690000119e-01
-9.909999999999999139e-07,-1.287091539690000119e-01
-9.907999999999998988e-07,-1.287091539690000119e-01
-9.905999999999998838e-07,-1.287091539690000119e-01
-9.903999999999998688e-07,-1.287091539690000119e-01
-9.901999999999998538e-07,-1.287091539690000119e-01
-9.900000000000000505e-07,-1.287091539690000119e-01
-9.898000000000000355e-07,-1.287091539690000119e-01
-9.896000000000000204e-07,-1.287091539690000119e-01
-9.894000000000000054e-07,-1.287091539690000119e-01
-9.891999999999999904e-07,-1.287091539690000119e-01
-9.889999999999999754e-07,-1.287091539690000119e-01
-9.887999999999999603e-07,-1.287060132660000078e-01
-9.885999999999999453e-07,-1.287060132660000078e-01
-9.883999999999999303e-07,-1.287060132660000078e-01
-9.881999999999999153e-07,-1.287091539690000119e-01
-9.879999999999999002e-07,-1.287091539690000119e-01
-9.877999999999998852e-07,-1.287091539690000119e-01
-9.875999999999998702e-07,-1.287091539690000119e-01
-9.873999999999998552e-07,-1.287091539690000119e-01
-9.872000000000000519e-07,-1.287091539690000119e-01
-9.870000000000000369e-07,-1.287091539690000119e-01
-9.868000000000000218e-07,-1.287091539690000119e-01
-9.866000000000000068e-07,-1.287091539690000119e-01
-9.863999999999999918e-07,-1.287091539690000119e-01
-9.861999999999999768e-07,-1.287091539690000119e-01
-9.859999999999999617e-07,-1.287091539690000119e-01
-9.857999999999999467e-07,-1.287091539690000119e-01
-9.855999999999999317e-07,-1.287091539690000119e-01
-9.853999999999999167e-07,-1.287091539690000119e-01
-9.851999999999999016e-07,-1.287091539690000119e-01
-9.849999999999998866e-07,-1.287091539690000119e-01
-9.847999999999998716e-07,-1.287091539690000119e-01
-9.845999999999998566e-07,-1.287091539690000119e-01
-9.844000000000000533e-07,-1.287091539690000119e-01
-9.842000000000000383e-07,-1.287091539690000119e-01
-9.840000000000000232e-07,-1.287091539690000119e-01
-9.838000000000000082e-07,-1.287091539690000119e-01
-9.835999999999999932e-07,-1.287091539690000119e-01
-9.833999999999999782e-07,-1.287091539690000119e-01
-9.831999999999999631e-07,-1.287091539690000119e-01
-9.829999999999999481e-07,-1.287091539690000119e-01
-9.827999999999999331e-07,-1.287091539690000119e-01
-9.825999999999999181e-07,-1.287091539690000119e-01
-9.823999999999999030e-07,-1.287060132660000078e-01
-9.821999999999998880e-07,-1.287060132660000078e-01
-9.819999999999998730e-07,-1.287060132660000078e-01
-9.817999999999998580e-07,-1.287060132660000078e-01
-9.816000000000000547e-07,-1.287060132660000078e-01
-9.814000000000000397e-07,-1.287060132660000078e-01
-9.812000000000000246e-07,-1.287060132660000078e-01
-9.810000000000000096e-07,-1.287060132660000078e-01
-9.807999999999999946e-07,-1.287060132660000078e-01
-9.805999999999999796e-07,-1.287060132660000078e-01
-9.803999999999999645e-07,-1.287060132660000078e-01
-9.801999999999999495e-07,-1.287060132660000078e-01
-9.799999999999999345e-07,-1.287060132660000078e-01
-9.797999999999999195e-07,-1.287060132660000078e-01
-9.795999999999999044e-07,-1.287060132660000078e-01
-9.793999999999998894e-07,-1.287060132660000078e-01
-9.791999999999998744e-07,-1.287060132660000078e-01
-9.789999999999998593e-07,-1.287060132660000078e-01
-9.788000000000000561e-07,-1.287060132660000078e-01
-9.786000000000000411e-07,-1.287060132660000078e-01
-9.784000000000000260e-07,-1.287060132660000078e-01
