,Voltage (V),Current (A)
0,-44.0,-5.051415e-09
1,-43.8974358974359,-8.856372e-10
2,-43.794871794871796,-5.969905e-10
3,-43.69230769230769,-5.078626e-10
4,-43.58974358974359,-4.93688e-10
5,-43.48717948717949,-4.266671e-10
6,-43.38461538461539,-3.736867e-10
7,-43.282051282051285,-3.520287e-10
8,-43.17948717948718,-3.345229e-10
9,-43.07692307692308,-3.206787e-10
10,-42.97435897435898,-2.891877e-10
11,-42.87179487179487,-2.829388e-10
12,-42.76923076923077,-2.55628e-10
13,-42.666666666666664,-2.40051e-10
14,-42.56410256410256,-2.564138e-10
15,-42.46153846153846,-2.159316e-10
16,-42.35897435897436,-2.423727e-10
17,-42.256410256410255,-2.030968e-10
18,-42.15384615384615,-1.673489e-10
19,-42.05128205128205,-2.184283e-10
20,-41.94871794871795,-1.945121e-10
21,-41.84615384615385,-1.678888e-10
22,-41.743589743589745,-1.80927e-10
23,-41.64102564102564,-1.736048e-10
24,-41.53846153846154,-1.729106e-10
25,-41.43589743589744,-1.765084e-10
26,-41.333333333333336,-1.268316e-10
27,-41.23076923076923,-1.511196e-10
28,-41.12820512820513,-1.563026e-10
29,-41.02564102564102,-1.415391e-10
30,-40.92307692307692,-1.43173e-10
31,-40.82051282051282,-1.373801e-10
32,-40.717948717948715,-1.462522e-10
33,-40.61538461538461,-1.460698e-10
34,-40.51282051282051,-1.267755e-10
35,-40.41025641025641,-1.121734e-10
36,-40.30769230769231,-1.448354e-10
37,-40.205128205128204,-1.42528e-10
38,-40.1025641025641,-1.022704e-10
39,-40.0,-1.123628e-10
