,Voltage (V),Current (A)
0,-56.0,-3.436437e-06
1,-55.91304347826087,-3.242581e-06
2,-55.82608695652174,-3.104933e-06
3,-55.73913043478261,-2.933326e-06
4,-55.65217391304348,-2.788151e-06
5,-55.56521739130435,-2.642071e-06
6,-55.47826086956522,-2.481464e-06
7,-55.391304347826086,-2.353189e-06
8,-55.30434782608695,-2.238928e-06
9,-55.21739130434783,-2.141956e-06
10,-55.130434782608695,-2.007394e-06
11,-55.04347826086956,-1.903747e-06
12,-54.95652173913044,-1.770885e-06
13,-54.869565217391305,-1.681383e-06
14,-54.78260869565217,-1.61322e-06
15,-54.69565217391305,-1.51826e-06
16,-54.608695652173914,-1.395508e-06
17,-54.52173913043478,-1.311921e-06
18,-54.434782608695656,-1.221243e-06
19,-54.34782608695652,-1.125923e-06
20,-54.26086956521739,-1.065435e-06
21,-54.17391304347826,-9.925308e-07
22,-54.08695652173913,-9.073934e-07
23,-54.0,-8.384862e-07
24,-53.91304347826087,-7.827778e-07
25,-53.82608695652174,-7.092365e-07
26,-53.73913043478261,-6.490745e-07
27,-53.65217391304348,-5.941505e-07
28,-53.565217391304344,-5.358024e-07
29,-53.47826086956522,-4.841624e-07
30,-53.391304347826086,-4.32477e-07
31,-53.30434782608695,-3.943299e-07
32,-53.21739130434783,-3.465387e-07
33,-53.130434782608695,-3.021714e-07
34,-53.04347826086956,-2.627208e-07
35,-52.95652173913044,-2.275896e-07
36,-52.869565217391305,-1.962404e-07
37,-52.78260869565217,-1.643408e-07
38,-52.69565217391305,-1.337648e-07
39,-52.608695652173914,-1.087386e-07
40,-52.52173913043478,-8.627431e-08
41,-52.434782608695656,-6.734816e-08
42,-52.34782608695652,-5.091936e-08
43,-52.26086956521739,-3.798428e-08
44,-52.17391304347826,-3.009425e-08
45,-52.08695652173913,-2.625784e-08
46,-52.0,-2.501398e-08
47,-51.91304347826087,-2.470851e-08
48,-51.82608695652174,-2.469812e-08
49,-51.73913043478261,-2.450773e-08
50,-51.65217391304348,-2.448423e-08
51,-51.565217391304344,-2.451751e-08
52,-51.47826086956522,-2.443188e-08
53,-51.391304347826086,-2.439854e-08
54,-51.30434782608695,-2.428604e-08
55,-51.21739130434783,-2.434879e-08
56,-51.130434782608695,-2.429415e-08
57,-51.04347826086956,-2.420697e-08
58,-50.95652173913044,-2.420015e-08
59,-50.869565217391305,-2.417014e-08
60,-50.78260869565217,-2.410752e-08
61,-50.69565217391305,-2.405473e-08
62,-50.608695652173914,-2.400978e-08
63,-50.52173913043478,-2.398533e-08
64,-50.434782608695656,-2.403374e-08
65,-50.34782608695652,-2.396777e-08
66,-50.26086956521739,-2.383235e-08
67,-50.17391304347826,-2.384358e-08
68,-50.08695652173913,-2.390314e-08
69,-50.0,-2.380287e-08
