,Voltage (V),Current (A)
0,0.0,-1.486465e-08
1,0.043478260869565216,-2.12081e-08
2,0.08695652173913043,-1.510554e-08
3,0.13043478260869565,-1.888774e-08
4,0.17391304347826086,-1.975885e-08
5,0.21739130434782608,-1.902582e-08
6,0.2608695652173913,-1.661641e-08
7,0.30434782608695654,-1.976309e-08
8,0.34782608695652173,-1.874464e-08
9,0.3913043478260869,-1.946225e-08
10,0.43478260869565216,-2.064878e-08
11,0.4782608695652174,-1.442694e-08
12,0.5217391304347826,-1.873403e-08
13,0.5652173913043478,-1.866239e-08
14,0.6086956521739131,-1.437386e-08
15,0.6521739130434783,-1.987033e-08
16,0.6956521739130435,-1.92836e-08
17,0.7391304347826086,-1.572213e-08
18,0.7826086956521738,-1.913391e-08
19,0.8260869565217391,-1.804037e-08
20,0.8695652173913043,-1.966478e-08
21,0.9130434782608695,-1.578454e-08
22,0.9565217391304348,3.182198e-08
23,1.0,2.465361e-07
24,1.0434782608695652,5.612612e-07
25,1.0869565217391304,9.108562e-07
26,1.1304347826086956,1.281128e-06
27,1.1739130434782608,1.652039e-06
28,1.2173913043478262,2.034141e-06
29,1.2608695652173914,2.411336e-06
30,1.3043478260869565,2.796513e-06
31,1.3478260869565217,3.176249e-06
32,1.391304347826087,3.56617e-06
33,1.434782608695652,3.955935e-06
34,1.4782608695652173,4.339061e-06
35,1.5217391304347825,4.726334e-06
36,1.5652173913043477,5.113657e-06
37,1.608695652173913,5.507903e-06
38,1.6521739130434783,5.901521e-06
39,1.6956521739130435,6.294869e-06
40,1.7391304347826086,6.689198e-06
41,1.7826086956521738,7.076456e-06
42,1.826086956521739,7.468178e-06
43,1.8695652173913042,7.860951e-06
44,1.9130434782608696,8.262398e-06
45,1.9565217391304348,8.646132e-06
46,2.0,9.046278e-06
47,2.043478260869565,9.438672e-06
48,2.0869565217391304,9.833922e-06
49,2.130434782608696,1.022985e-05
50,2.1739130434782608,1.062467e-05
51,2.217391304347826,1.101744e-05
52,2.260869565217391,1.142509e-05
53,2.3043478260869565,1.182217e-05
54,2.3478260869565215,1.220698e-05
55,2.391304347826087,1.260838e-05
56,2.4347826086956523,1.300976e-05
57,2.4782608695652173,1.34092e-05
58,2.5217391304347827,1.379627e-05
59,2.5652173913043477,1.419299e-05
60,2.608695652173913,1.458333e-05
61,2.652173913043478,1.499376e-05
62,2.6956521739130435,1.538728e-05
63,2.7391304347826084,1.579016e-05
64,2.782608695652174,1.619331e-05
65,2.8260869565217392,1.659306e-05
66,2.869565217391304,1.697648e-05
67,2.9130434782608696,1.73947e-05
68,2.9565217391304346,1.778428e-05
69,3.0,1.819004e-05
