,Voltage (V),Current (A)
0,0.0,-6.759348e-08
1,0.043478260869565216,-6.807618e-08
2,0.08695652173913043,-6.842394e-08
3,0.13043478260869565,-6.855771e-08
4,0.17391304347826086,-6.890574e-08
5,0.21739130434782608,-6.877863e-08
6,0.2608695652173913,-6.901745e-08
7,0.30434782608695654,-6.895431e-08
8,0.34782608695652173,-6.890936e-08
9,0.3913043478260869,-6.881562e-08
10,0.43478260869565216,-6.885482e-08
11,0.4782608695652174,-6.891517e-08
12,0.5217391304347826,-6.877514e-08
13,0.5652173913043478,-6.847259e-08
14,0.6086956521739131,-6.848698e-08
15,0.6521739130434783,-6.877394e-08
16,0.6956521739130435,-6.865144e-08
17,0.7391304347826086,-6.871243e-08
18,0.7826086956521738,-6.838148e-08
19,0.8260869565217391,-6.837759e-08
20,0.8695652173913043,-6.666917e-08
21,0.9130434782608695,-1.090604e-08
22,0.9565217391304348,2.601088e-06
23,1.0,2.549743e-05
24,1.0434782608695652,6.657317e-05
25,1.0869565217391304,0.0001240042
26,1.1304347826086956,0.0001947436
27,1.1739130434782608,0.0002783576
28,1.2173913043478262,0.000373776
29,1.2608695652173914,0.0004776005
30,1.3043478260869565,0.0005901944
31,1.3478260869565217,0.000708774
32,1.391304347826087,0.0008325452
33,1.434782608695652,0.0009600987
34,1.4782608695652173,0.001091241
35,1.5217391304347825,0.00122391
36,1.5652173913043477,0.001359243
37,1.608695652173913,0.001497504
38,1.6521739130434783,0.00163784
39,1.6956521739130435,0.001779638
40,1.7391304347826086,0.001922823
41,1.7826086956521738,0.002066141
42,1.826086956521739,0.002212205
43,1.8695652173913042,0.002359185
44,1.9130434782608696,0.002507398
45,1.9565217391304348,0.002655183
46,2.0,0.002804973
47,2.043478260869565,0.002955177
48,2.0869565217391304,0.00310622
49,2.130434782608696,0.003258047
50,2.1739130434782608,0.003410084
51,2.217391304347826,0.003563763
52,2.260869565217391,0.003718103
53,2.3043478260869565,0.003872886
54,2.3478260869565215,0.004028194
55,2.391304347826087,0.004182678
56,2.4347826086956523,0.004339826
57,2.4782608695652173,0.00449775
58,2.5217391304347827,0.004653973
59,2.5652173913043477,0.004812298
60,2.608695652173913,0.004971492
61,2.652173913043478,0.005131144
62,2.6956521739130435,0.005290233
63,2.7391304347826084,0.005450945
64,2.782608695652174,0.005612906
65,2.8260869565217392,0.005775993
66,2.869565217391304,0.005937806
67,2.9130434782608696,0.006101765
68,2.9565217391304346,0.006266052
69,3.0,0.006430802
