,Voltage (V),Current (A)
0,-56.0,-4.732826e-06
1,-55.91304347826087,-4.458418e-06
2,-55.82608695652174,-4.277453e-06
3,-55.73913043478261,-4.003782e-06
4,-55.65217391304348,-3.852319e-06
5,-55.56521739130435,-3.65792e-06
6,-55.47826086956522,-3.445255e-06
7,-55.391304347826086,-3.237865e-06
8,-55.30434782608695,-3.108217e-06
9,-55.21739130434783,-2.898944e-06
10,-55.130434782608695,-2.799525e-06
11,-55.04347826086956,-2.613314e-06
12,-54.95652173913044,-2.484692e-06
13,-54.869565217391305,-2.322129e-06
14,-54.78260869565217,-2.205663e-06
15,-54.69565217391305,-2.036071e-06
16,-54.608695652173914,-1.949043e-06
17,-54.52173913043478,-1.832074e-06
18,-54.434782608695656,-1.730075e-06
19,-54.34782608695652,-1.595667e-06
20,-54.26086956521739,-1.503861e-06
21,-54.17391304347826,-1.412565e-06
22,-54.08695652173913,-1.307589e-06
23,-54.0,-1.215705e-06
24,-53.91304347826087,-1.129823e-06
25,-53.82608695652174,-1.050456e-06
26,-53.73913043478261,-9.769652e-07
27,-53.65217391304348,-8.866285e-07
28,-53.565217391304344,-8.133667e-07
29,-53.47826086956522,-7.579263e-07
30,-53.391304347826086,-6.827081e-07
31,-53.30434782608695,-6.228442e-07
32,-53.21739130434783,-5.636273e-07
33,-53.130434782608695,-5.084084e-07
34,-53.04347826086956,-4.486405e-07
35,-52.95652173913044,-3.964513e-07
36,-52.869565217391305,-3.543961e-07
37,-52.78260869565217,-3.103186e-07
38,-52.69565217391305,-2.652414e-07
39,-52.608695652173914,-2.283873e-07
40,-52.52173913043478,-1.942596e-07
41,-52.434782608695656,-1.587265e-07
42,-52.34782608695652,-1.325485e-07
43,-52.26086956521739,-1.017027e-07
44,-52.17391304347826,-8.057825e-08
45,-52.08695652173913,-5.838206e-08
46,-52.0,-4.444353e-08
47,-51.91304347826087,-3.076346e-08
48,-51.82608695652174,-2.234432e-08
49,-51.73913043478261,-1.777237e-08
50,-51.65217391304348,-1.598476e-08
51,-51.565217391304344,-1.556092e-08
52,-51.47826086956522,-1.541033e-08
53,-51.391304347826086,-1.529253e-08
54,-51.30434782608695,-1.52084e-08
55,-51.21739130434783,-1.516252e-08
56,-51.130434782608695,-1.514647e-08
57,-51.04347826086956,-1.50914e-08
58,-50.95652173913044,-1.499452e-08
59,-50.869565217391305,-1.497455e-08
60,-50.78260869565217,-1.49851e-08
61,-50.69565217391305,-1.49313e-08
62,-50.608695652173914,-1.489448e-08
63,-50.52173913043478,-1.487234e-08
64,-50.434782608695656,-1.488427e-08
65,-50.34782608695652,-1.482206e-08
66,-50.26086956521739,-1.481761e-08
67,-50.17391304347826,-1.476153e-08
68,-50.08695652173913,-1.480158e-08
69,-50.0,-1.475976e-08
