,Voltage (V),Current (A)
0,-44.0,-0.000499986
1,-43.8974358974359,-0.0004999862
2,-43.794871794871796,-0.0004999861
3,-43.69230769230769,-0.0004999862
4,-43.58974358974359,-0.0004999862
5,-43.48717948717949,-0.0004999862
6,-43.38461538461539,-0.0004999861
7,-43.282051282051285,-0.0004999861
8,-43.17948717948718,-0.0004999862
9,-43.07692307692308,-0.0004999863
10,-42.97435897435898,-0.0004999857
11,-42.87179487179487,-0.0004999863
12,-42.76923076923077,-0.0004999859
13,-42.666666666666664,-0.0004999867
14,-42.56410256410256,-0.0004999858
15,-42.46153846153846,-0.0004999861
16,-42.35897435897436,-0.0004999863
17,-42.256410256410255,-0.0004999859
18,-42.15384615384615,-0.0004938303
19,-42.05128205128205,-0.0002637859
20,-41.94871794871795,-0.0001175851
21,-41.84615384615385,-4.002602e-05
22,-41.743589743589745,-1.640195e-05
23,-41.64102564102564,-9.124199e-06
24,-41.53846153846154,-6.340611e-06
25,-41.43589743589744,-4.777389e-06
26,-41.333333333333336,-3.850254e-06
27,-41.23076923076923,-3.206559e-06
28,-41.12820512820513,-2.753073e-06
29,-41.02564102564102,-2.453569e-06
30,-40.92307692307692,-2.158371e-06
31,-40.82051282051282,-1.921933e-06
32,-40.717948717948715,-1.780836e-06
33,-40.61538461538461,-1.593094e-06
34,-40.51282051282051,-1.491516e-06
35,-40.41025641025641,-1.383225e-06
36,-40.30769230769231,-1.290571e-06
37,-40.205128205128204,-1.20997e-06
38,-40.1025641025641,-1.133084e-06
39,-40.0,-1.069803e-06
