,Voltage (V),Current (A)
0,-56.0,-4.735392e-06
1,-55.91304347826087,-4.519185e-06
2,-55.82608695652174,-4.264952e-06
3,-55.73913043478261,-4.014066e-06
4,-55.65217391304348,-3.815656e-06
5,-55.56521739130435,-3.672968e-06
6,-55.47826086956522,-3.47345e-06
7,-55.391304347826086,-3.283844e-06
8,-55.30434782608695,-3.145416e-06
9,-55.21739130434783,-2.917903e-06
10,-55.130434782608695,-2.830102e-06
11,-55.04347826086956,-2.649108e-06
12,-54.95652173913044,-2.493946e-06
13,-54.869565217391305,-2.358815e-06
14,-54.78260869565217,-2.233616e-06
15,-54.69565217391305,-2.122599e-06
16,-54.608695652173914,-2.015789e-06
17,-54.52173913043478,-1.860681e-06
18,-54.434782608695656,-1.758361e-06
19,-54.34782608695652,-1.646621e-06
20,-54.26086956521739,-1.546644e-06
21,-54.17391304347826,-1.436628e-06
22,-54.08695652173913,-1.327341e-06
23,-54.0,-1.252476e-06
24,-53.91304347826087,-1.179949e-06
25,-53.82608695652174,-1.075882e-06
26,-53.73913043478261,-1.002721e-06
27,-53.65217391304348,-9.132193e-07
28,-53.565217391304344,-8.421025e-07
29,-53.47826086956522,-7.652927e-07
30,-53.391304347826086,-7.015162e-07
31,-53.30434782608695,-6.34345e-07
32,-53.21739130434783,-5.755703e-07
33,-53.130434782608695,-5.069957e-07
34,-53.04347826086956,-4.586201e-07
35,-52.95652173913044,-4.094067e-07
36,-52.869565217391305,-3.598784e-07
37,-52.78260869565217,-3.109075e-07
38,-52.69565217391305,-2.666713e-07
39,-52.608695652173914,-2.32746e-07
40,-52.52173913043478,-1.916635e-07
41,-52.434782608695656,-1.587324e-07
42,-52.34782608695652,-1.291433e-07
43,-52.26086956521739,-1.015754e-07
44,-52.17391304347826,-7.944124e-08
45,-52.08695652173913,-5.841256e-08
46,-52.0,-4.297948e-08
47,-51.91304347826087,-3.266259e-08
48,-51.82608695652174,-2.592047e-08
49,-51.73913043478261,-2.389483e-08
50,-51.65217391304348,-2.339729e-08
51,-51.565217391304344,-2.316274e-08
52,-51.47826086956522,-2.308748e-08
53,-51.391304347826086,-2.307275e-08
54,-51.30434782608695,-2.297011e-08
55,-51.21739130434783,-2.293385e-08
56,-51.130434782608695,-2.297763e-08
57,-51.04347826086956,-2.291143e-08
58,-50.95652173913044,-2.282578e-08
59,-50.869565217391305,-2.282175e-08
60,-50.78260869565217,-2.279531e-08
61,-50.69565217391305,-2.269681e-08
62,-50.608695652173914,-2.27238e-08
63,-50.52173913043478,-2.277971e-08
64,-50.434782608695656,-2.266197e-08
65,-50.34782608695652,-2.25741e-08
66,-50.26086956521739,-2.25923e-08
67,-50.17391304347826,-2.259777e-08
68,-50.08695652173913,-2.257151e-08
69,-50.0,-2.248942e-08
