08151401_A_1, -52.11538461538461
08151401_A_2, -52.11538461538461
08151401_A_3, -52.11538461538461
08151401_A_8, -51.730769230769226
08151401_A_9, -52.11538461538461
08151401_A_4, -52.11538461538461
08151401_A_5, -52.11538461538461
08151401_A_6, -51.730769230769226
08151401_A_7, -52.03846153846154
