,Voltage (V),Current (A)
0,-56.0,-4.837074e-06
1,-55.91304347826087,-4.580644e-06
2,-55.82608695652174,-4.350034e-06
3,-55.73913043478261,-4.114877e-06
4,-55.65217391304348,-3.89509e-06
5,-55.56521739130435,-3.725191e-06
6,-55.47826086956522,-3.545792e-06
7,-55.391304347826086,-3.354776e-06
8,-55.30434782608695,-3.199827e-06
9,-55.21739130434783,-3.0212e-06
10,-55.130434782608695,-2.853531e-06
11,-55.04347826086956,-2.684058e-06
12,-54.95652173913044,-2.562767e-06
13,-54.869565217391305,-2.407257e-06
14,-54.78260869565217,-2.296142e-06
15,-54.69565217391305,-2.148347e-06
16,-54.608695652173914,-2.009167e-06
17,-54.52173913043478,-1.896361e-06
18,-54.434782608695656,-1.788546e-06
19,-54.34782608695652,-1.686998e-06
20,-54.26086956521739,-1.563493e-06
21,-54.17391304347826,-1.482437e-06
22,-54.08695652173913,-1.381296e-06
23,-54.0,-1.276809e-06
24,-53.91304347826087,-1.190649e-06
25,-53.82608695652174,-1.105909e-06
26,-53.73913043478261,-1.009605e-06
27,-53.65217391304348,-9.417979e-07
28,-53.565217391304344,-8.715065e-07
29,-53.47826086956522,-7.982097e-07
30,-53.391304347826086,-7.311319e-07
31,-53.30434782608695,-6.673956e-07
32,-53.21739130434783,-5.979074e-07
33,-53.130434782608695,-5.324365e-07
34,-53.04347826086956,-4.804347e-07
35,-52.95652173913044,-4.254052e-07
36,-52.869565217391305,-3.850499e-07
37,-52.78260869565217,-3.301038e-07
38,-52.69565217391305,-2.874202e-07
39,-52.608695652173914,-2.456215e-07
40,-52.52173913043478,-2.088675e-07
41,-52.434782608695656,-1.732953e-07
42,-52.34782608695652,-1.425947e-07
43,-52.26086956521739,-1.128761e-07
44,-52.17391304347826,-8.875685e-08
45,-52.08695652173913,-6.663739e-08
46,-52.0,-4.976614e-08
47,-51.91304347826087,-3.725029e-08
48,-51.82608695652174,-2.753419e-08
49,-51.73913043478261,-2.32675e-08
50,-51.65217391304348,-2.164743e-08
51,-51.565217391304344,-2.111519e-08
52,-51.47826086956522,-2.099364e-08
53,-51.391304347826086,-2.091979e-08
54,-51.30434782608695,-2.088924e-08
55,-51.21739130434783,-2.080361e-08
56,-51.130434782608695,-2.07913e-08
57,-51.04347826086956,-2.073572e-08
58,-50.95652173913044,-2.075356e-08
59,-50.869565217391305,-2.069876e-08
60,-50.78260869565217,-2.070147e-08
61,-50.69565217391305,-2.061084e-08
62,-50.608695652173914,-2.061759e-08
63,-50.52173913043478,-2.060596e-08
64,-50.434782608695656,-2.055228e-08
65,-50.34782608695652,-2.063093e-08
66,-50.26086956521739,-2.04673e-08
67,-50.17391304347826,-2.044616e-08
68,-50.08695652173913,-2.04317e-08
69,-50.0,-2.041303e-08
