08081736_D_1, -52.04347826086956
08081736_D_2, -52.04347826086956
08081736_D_3, -51.869565217391305
08081736_D_4, -51.869565217391305
08081736_D_5, -52.04347826086956
08081736_D_6, -52.04347826086956
08081736_D_7, -51.95652173913044
08081736_D_8, -55.95652173913044
08081736_D_9, -51.869565217391305
