,Voltage (V),Current (A)
0,-54.0,-1.666407e-06
1,-53.92307692307692,-1.564528e-06
2,-53.84615384615385,-1.482399e-06
3,-53.76923076923077,-1.376422e-06
4,-53.69230769230769,-1.287305e-06
5,-53.61538461538461,-1.201744e-06
6,-53.53846153846154,-1.121469e-06
7,-53.46153846153846,-1.040069e-06
8,-53.38461538461539,-9.660482e-07
9,-53.30769230769231,-8.898205e-07
10,-53.23076923076923,-8.220292e-07
11,-53.15384615384615,-7.530728e-07
12,-53.07692307692308,-6.825163e-07
13,-53.0,-6.242629e-07
14,-52.92307692307692,-5.628013e-07
15,-52.84615384615385,-5.048893e-07
16,-52.76923076923077,-4.551828e-07
17,-52.69230769230769,-3.996981e-07
18,-52.61538461538461,-3.517804e-07
19,-52.53846153846154,-3.072331e-07
20,-52.46153846153846,-2.632084e-07
21,-52.38461538461539,-2.286879e-07
22,-52.30769230769231,-1.904099e-07
23,-52.23076923076923,-1.564991e-07
24,-52.15384615384615,-1.289599e-07
25,-52.07692307692308,-1.02616e-07
26,-52.0,-8.356087e-08
27,-51.92307692307692,-6.753633e-08
28,-51.84615384615385,-5.231141e-08
29,-51.76923076923077,-4.106832e-08
30,-51.69230769230769,-3.189526e-08
31,-51.61538461538461,-2.59352e-08
32,-51.53846153846154,-2.328569e-08
33,-51.46153846153846,-2.228481e-08
34,-51.38461538461539,-2.206871e-08
35,-51.30769230769231,-2.195832e-08
36,-51.23076923076923,-2.189972e-08
37,-51.15384615384615,-2.184927e-08
38,-51.07692307692308,-2.184588e-08
39,-51.0,-2.178111e-08
