,Voltage (V),Current (A)
0,-44.0,-0.0004999863
1,-43.8974358974359,-0.0004999865
2,-43.794871794871796,-0.0004999862
3,-43.69230769230769,-0.0004999866
4,-43.58974358974359,-0.0004999861
5,-43.48717948717949,-0.0004999863
6,-43.38461538461539,-0.0004999865
7,-43.282051282051285,-0.0004999865
8,-43.17948717948718,-0.0004999868
9,-43.07692307692308,-0.0004999861
10,-42.97435897435898,-0.0004999859
11,-42.87179487179487,-0.0004999863
12,-42.76923076923077,-0.0004999861
13,-42.666666666666664,-0.0004999865
14,-42.56410256410256,-0.0003760815
15,-42.46153846153846,-0.0002475718
16,-42.35897435897436,-0.0001458008
17,-42.256410256410255,-6.470902e-05
18,-42.15384615384615,-1.88787e-05
19,-42.05128205128205,-3.64167e-06
20,-41.94871794871795,-1.281828e-06
21,-41.84615384615385,-6.924018e-07
22,-41.743589743589745,-4.82718e-07
23,-41.64102564102564,-3.656119e-07
24,-41.53846153846154,-2.950153e-07
25,-41.43589743589744,-2.456503e-07
26,-41.333333333333336,-2.113806e-07
27,-41.23076923076923,-1.84714e-07
28,-41.12820512820513,-1.652488e-07
29,-41.02564102564102,-1.480649e-07
30,-40.92307692307692,-1.353219e-07
31,-40.82051282051282,-1.229689e-07
32,-40.717948717948715,-1.138868e-07
33,-40.61538461538461,-1.051254e-07
34,-40.51282051282051,-9.956689e-08
35,-40.41025641025641,-9.250566e-08
36,-40.30769230769231,-8.777436e-08
37,-40.205128205128204,-8.264018e-08
38,-40.1025641025641,-7.847133e-08
39,-40.0,-7.421259e-08
