,Voltage (V),Current (A)
0,-54.0,-1.859454e-06
1,-53.92307692307692,-1.733494e-06
2,-53.84615384615385,-1.618693e-06
3,-53.76923076923077,-1.515862e-06
4,-53.69230769230769,-1.403273e-06
5,-53.61538461538461,-1.287545e-06
6,-53.53846153846154,-1.208933e-06
7,-53.46153846153846,-1.115882e-06
8,-53.38461538461539,-1.031433e-06
9,-53.30769230769231,-9.518589e-07
10,-53.23076923076923,-8.739875e-07
11,-53.15384615384615,-7.872798e-07
12,-53.07692307692308,-7.03893e-07
13,-53.0,-6.415975e-07
14,-52.92307692307692,-5.724323e-07
15,-52.84615384615385,-5.031388e-07
16,-52.76923076923077,-4.449137e-07
17,-52.69230769230769,-3.913435e-07
18,-52.61538461538461,-3.488631e-07
19,-52.53846153846154,-2.958372e-07
20,-52.46153846153846,-2.487376e-07
21,-52.38461538461539,-2.110617e-07
22,-52.30769230769231,-1.732893e-07
23,-52.23076923076923,-1.398971e-07
24,-52.15384615384615,-1.12067e-07
25,-52.07692307692308,-9.027373e-08
26,-52.0,-7.404615e-08
27,-51.92307692307692,-6.017346e-08
28,-51.84615384615385,-4.642364e-08
29,-51.76923076923077,-3.909332e-08
30,-51.69230769230769,-3.082114e-08
31,-51.61538461538461,-2.717409e-08
32,-51.53846153846154,-2.589942e-08
33,-51.46153846153846,-2.466071e-08
34,-51.38461538461539,-3.026334e-08
35,-51.30769230769231,-2.439293e-08
36,-51.23076923076923,-2.437403e-08
37,-51.15384615384615,-2.430163e-08
38,-51.07692307692308,-2.428633e-08
39,-51.0,-2.425627e-08
