x-axis,1,2
second,Volt,Volt
-49.65800E-06,-134.79395956E-03,+18.90703465E-03
-49.60800E-06,-134.79395956E-03,+27.70100441E-03
-49.55800E-06,-129.76883398E-03,+27.70100441E-03
-49.50800E-06,-134.79395956E-03,+11.36934629E-03
-49.45800E-06,-134.79395956E-03,+27.70100441E-03
-49.40800E-06,-134.79395956E-03,+27.70100441E-03
-49.35800E-06,-134.79395956E-03,+27.70100441E-03
-49.30800E-06,-134.79395956E-03,+27.70100441E-03
-49.25800E-06,-54.39195037E-03,+27.70100441E-03
-49.20800E-06,-134.79395956E-03,+13.88190908E-03
-49.15800E-06,-129.76883398E-03,+27.70100441E-03
-49.10800E-06,-119.71858283E-03,+11.36934629E-03
-49.05800E-06,-54.39195037E-03,+27.70100441E-03
-49.00800E-06,-190.07034088E-03,+27.70100441E-03
-48.95800E-06,-134.79395956E-03,+27.70100441E-03
-48.90800E-06,-149.86933628E-03,+23.93216023E-03
-48.85800E-06,-134.79395956E-03,+27.70100441E-03
-48.80800E-06,-134.79395956E-03,+7.60050211E-03
-48.75800E-06,-59.41707594E-03,+26.44472301E-03
-48.70800E-06,-134.79395956E-03,+11.36934629E-03
-48.65800E-06,-54.39195037E-03,+18.90703465E-03
-48.60800E-06,-79.51757824E-03,+13.88190908E-03
-48.55800E-06,-134.79395956E-03,+27.70100441E-03
-48.50800E-06,-134.79395956E-03,+27.70100441E-03
-48.45800E-06,-134.79395956E-03,+16.39447187E-03
-48.40800E-06,-54.39195037E-03,+7.60050211E-03
-48.35800E-06,-59.41707594E-03,+8.85678350E-03
-48.30800E-06,-134.79395956E-03,+27.70100441E-03
-48.25800E-06,-89.56782939E-03,+27.70100441E-03
-48.20800E-06,-134.79395956E-03,+27.70100441E-03
-48.15800E-06,-134.79395956E-03,+27.70100441E-03
-48.10800E-06,-134.79395956E-03,+27.70100441E-03
-48.05800E-06,-134.79395956E-03,+18.90703465E-03
-48.00800E-06,-159.91958743E-03,+13.88190908E-03
-47.95800E-06,-134.79395956E-03,+27.70100441E-03
-47.90800E-06,-54.39195037E-03,+27.70100441E-03
-47.85800E-06,-134.79395956E-03,+27.70100441E-03
-47.80800E-06,-134.79395956E-03,+27.70100441E-03
-47.75800E-06,-134.79395956E-03,+27.70100441E-03
-47.70800E-06,-134.79395956E-03,+23.93216023E-03
-47.65800E-06,-215.19596875E-03,+18.90703465E-03
-47.60800E-06,-134.79395956E-03,+13.88190908E-03
-47.55800E-06,-129.76883399E-03,+27.70100441E-03
-47.50800E-06,-200.12059202E-03,+23.93216023E-03
