x-axis,1,2
second,Volt,Volt
-9.9600E-03,-108.7940E-03,+20.8292E-03
-9.9500E-03,-108.7940E-03,+17.5628E-03
-9.9400E-03,-108.7940E-03,+19.5729E-03
-9.9300E-03,-189.1960E-03,+13.5427E-03
-9.9200E-03,-108.7940E-03,+20.8292E-03
-9.9100E-03,-108.7940E-03,+20.8292E-03
-9.9000E-03,-121.3568E-03,+20.8292E-03
-9.8900E-03,-108.7940E-03,+20.8292E-03
-9.8800E-03,-108.7940E-03,+23.5930E-03
-9.8700E-03,-108.7940E-03,+20.8292E-03
-9.8600E-03,-108.7940E-03,+12.7890E-03
-9.8500E-03,-35.9296E-03,+20.8292E-03
-9.8400E-03,-108.7940E-03,+20.8292E-03
-9.8300E-03,-61.0553E-03,+20.8292E-03
-9.8200E-03,-108.7940E-03,+20.8292E-03
-9.8100E-03,-108.7940E-03,+20.8292E-03
-9.8000E-03,-136.4322E-03,+26.1055E-03
-9.7900E-03,-156.5327E-03,+24.0955E-03
-9.7800E-03,-108.7940E-03,+14.0452E-03
-9.7700E-03,-108.7940E-03,+12.7890E-03
-9.7600E-03,-189.1960E-03,+20.8292E-03
-9.7500E-03,-108.7940E-03,+16.0553E-03
-9.7400E-03,-108.7940E-03,+12.7890E-03
-9.7300E-03,-189.1960E-03,+20.8292E-03
-9.7200E-03,-108.7940E-03,+20.8292E-03
-9.7100E-03,-108.7940E-03,+20.8292E-03
-9.7000E-03,-108.7940E-03,+20.8292E-03
-9.6900E-03,-108.7940E-03,+20.8292E-03
-9.6800E-03,-108.7940E-03,+20.8292E-03
-9.6700E-03,-108.7940E-03,+20.8292E-03
-9.6600E-03,-108.7940E-03,+14.0452E-03
-9.6500E-03,-108.7940E-03,+20.8292E-03
-9.6400E-03,-136.4322E-03,+15.5528E-03
-9.6300E-03,-189.1960E-03,+17.5628E-03
-9.6200E-03,-108.7940E-03,+28.8694E-03
-9.6100E-03,-181.6583E-03,+20.8292E-03
-9.6000E-03,-161.5578E-03,+15.5528E-03
-9.5900E-03,-108.7940E-03,+17.5628E-03
-9.5800E-03,-108.7940E-03,+28.8694E-03
-9.5700E-03,-181.6583E-03,+20.8292E-03
-9.5600E-03,-108.7940E-03,+20.8292E-03
-9.5500E-03,-189.1960E-03,+16.0553E-03
-9.5400E-03,-108.7940E-03,+12.7890E-03
-9.5300E-03,-108.7940E-03,+20.8292E-03
-9.5200E-03,-136.4322E-03,+20.8292E-03
-9.5100E-03,-108.7940E-03,+16.0553E-03
-9.5000E-03,-108.7940E-03,+20.8292E-03
