x-axis,1,2
second,Volt,Volt
-15.000E-06,-175.999999E-03,+10.899497E-03
-14.900E-06,-115.698492E-03,+36.025125E-03
-14.800E-06,-95.597990E-03,+41.050251E-03
-14.700E-06,-95.597990E-03,+25.974874E-03
-14.600E-06,-95.597990E-03,+30.999999E-03
-14.500E-06,-95.597990E-03,+30.999999E-03
-14.400E-06,-175.999999E-03,+30.999999E-03
-14.300E-06,-115.698492E-03,+30.999999E-03
-14.200E-06,-175.999999E-03,+30.999999E-03
-14.100E-06,-175.999999E-03,+30.999999E-03
-14.000E-06,-175.999999E-03,+20.949748E-03
-13.900E-06,-155.899497E-03,+30.999999E-03
-13.800E-06,-95.597990E-03,+30.999999E-03
-13.700E-06,-175.999999E-03,+51.100502E-03
-13.600E-06,-135.798994E-03,+20.949748E-03
-13.500E-06,-155.899497E-03,+30.999999E-03
-13.400E-06,-175.999999E-03,+30.999999E-03
-13.300E-06,-155.899497E-03,+30.999999E-03
-13.200E-06,-135.798994E-03,+20.949748E-03
-13.100E-06,-115.698492E-03,+30.999999E-03
-13.000E-06,-175.999999E-03,+30.999999E-03
-12.900E-06,-35.296483E-03,+30.999999E-03
-12.800E-06,-135.798994E-03,+30.999999E-03
-12.700E-06,-95.597990E-03,+30.999999E-03
-12.600E-06,-175.999999E-03,+30.999999E-03
-12.500E-06,-115.698492E-03,+30.999999E-03
-12.400E-06,-175.999999E-03,+30.999999E-03
-12.300E-06,-115.698492E-03,+15.924623E-03
-12.200E-06,-175.999999E-03,+10.899497E-03
-12.100E-06,-155.899497E-03,+30.999999E-03
-12.000E-06,-135.798994E-03,+20.949748E-03
-11.900E-06,-95.597990E-03,+30.999999E-03
-11.800E-06,-95.597990E-03,+30.999999E-03
-11.700E-06,-95.597990E-03,+30.999999E-03
-11.600E-06,-135.798994E-03,+51.100502E-03
-11.500E-06,-115.698492E-03,+10.899497E-03
-11.400E-06,-175.999999E-03,+30.999999E-03
-11.300E-06,-95.597990E-03,+30.999999E-03
-11.200E-06,-175.999999E-03,+30.999999E-03
-11.100E-06,-115.698492E-03,+30.999999E-03
-11.000E-06,-95.597990E-03,+30.999999E-03
-10.900E-06,-95.597990E-03,+30.999999E-03
-10.800E-06,-135.798994E-03,+30.999999E-03
-10.700E-06,-155.899497E-03,+30.999999E-03
-10.600E-06,-95.597990E-03,+30.999999E-03
-10.500E-06,-155.899497E-03,+30.999999E-03
-10.400E-06,-95.597990E-03,+30.999999E-03
-10.300E-06,-95.597990E-03,+15.924623E-03
-10.200E-06,-95.597990E-03,+30.999999E-03
