x-axis,1,2
second,Volt,Volt
-9.9600E-03,-83.6683E-03,+18.9686E-03
-9.9500E-03,-189.1960E-03,+18.9686E-03
-9.9400E-03,-176.6332E-03,+17.1093E-03
-9.9300E-03,-108.7940E-03,+22.1847E-03
-9.9200E-03,-56.0301E-03,+20.5766E-03
-9.9100E-03,-108.7940E-03,+18.6420E-03
-9.9000E-03,-108.7940E-03,+18.1646E-03
-9.8900E-03,-101.2563E-03,+19.7726E-03
-9.8800E-03,-108.7940E-03,+20.5766E-03
-9.8700E-03,-108.7940E-03,+22.9887E-03
-9.8600E-03,-108.7940E-03,+20.7023E-03
-9.8500E-03,-181.6583E-03,+18.1646E-03
-9.8400E-03,-161.5578E-03,+18.1646E-03
-9.8300E-03,-108.7940E-03,+17.6872E-03
-9.8200E-03,-40.9548E-03,+19.8982E-03
-9.8100E-03,-181.6583E-03,+21.3807E-03
-9.8000E-03,-108.7940E-03,+25.4008E-03
-9.7900E-03,-156.5327E-03,+21.7073E-03
-9.7800E-03,-108.7940E-03,+19.0942E-03
-9.7700E-03,-108.7940E-03,+19.7726E-03
-9.7600E-03,-136.4322E-03,+16.0289E-03
-9.7500E-03,-61.0553E-03,+21.8580E-03
-9.7400E-03,-108.7940E-03,+18.9686E-03
-9.7300E-03,-116.3317E-03,+15.7525E-03
-9.7200E-03,-108.7940E-03,+16.2802E-03
-9.7100E-03,-108.7940E-03,+17.5113E-03
-9.7000E-03,-96.2312E-03,+20.5766E-03
-9.6900E-03,-108.7940E-03,+18.8932E-03
-9.6800E-03,-108.7940E-03,+22.1847E-03
-9.6700E-03,-108.7940E-03,+20.0992E-03
-9.6600E-03,-176.6332E-03,+22.1847E-03
-9.6500E-03,-189.1960E-03,+19.9987E-03
-9.6400E-03,-108.7940E-03,+22.9887E-03
-9.6300E-03,-108.7940E-03,+19.7726E-03
-9.6200E-03,-176.6332E-03,+18.8430E-03
-9.6100E-03,-181.6583E-03,+21.4560E-03
-9.6000E-03,-161.5578E-03,+22.1847E-03
-9.5900E-03,-108.7940E-03,+22.6621E-03
-9.5800E-03,-189.1960E-03,+20.7023E-03
-9.5700E-03,-189.1960E-03,+22.1847E-03
-9.5600E-03,-108.7940E-03,+22.9887E-03
-9.5500E-03,-156.5327E-03,+21.3807E-03
-9.5400E-03,-108.7940E-03,+18.2902E-03
-9.5300E-03,-116.3317E-03,+20.5013E-03
-9.5200E-03,-133.9196E-03,+18.9686E-03
-9.5100E-03,-61.0553E-03,+19.1193E-03
-9.5000E-03,-176.6332E-03,+18.1646E-03
