,Voltage (V),Current (A)
0,-54.0,-2.623906e-06
1,-53.92307692307692,-2.423568e-06
2,-53.84615384615385,-2.262091e-06
3,-53.76923076923077,-2.139944e-06
4,-53.69230769230769,-1.991301e-06
5,-53.61538461538461,-1.840085e-06
6,-53.53846153846154,-1.730361e-06
7,-53.46153846153846,-1.61099e-06
8,-53.38461538461539,-1.485489e-06
9,-53.30769230769231,-1.375151e-06
10,-53.23076923076923,-1.269555e-06
11,-53.15384615384615,-1.161045e-06
12,-53.07692307692308,-1.059933e-06
13,-53.0,-9.696682e-07
14,-52.92307692307692,-8.71493e-07
15,-52.84615384615385,-7.855057e-07
16,-52.76923076923077,-7.067602e-07
17,-52.69230769230769,-6.240394e-07
18,-52.61538461538461,-5.520993e-07
19,-52.53846153846154,-4.860239e-07
20,-52.46153846153846,-4.185826e-07
21,-52.38461538461539,-3.606042e-07
22,-52.30769230769231,-3.039241e-07
23,-52.23076923076923,-2.499858e-07
24,-52.15384615384615,-2.043857e-07
25,-52.07692307692308,-1.567728e-07
26,-52.0,-1.213422e-07
27,-51.92307692307692,-9.114972e-08
28,-51.84615384615385,-6.285302e-08
29,-51.76923076923077,-4.400402e-08
30,-51.69230769230769,-3.3229e-08
31,-51.61538461538461,-2.666163e-08
32,-51.53846153846154,-2.522668e-08
33,-51.46153846153846,-2.775917e-08
34,-51.38461538461539,-2.362247e-08
35,-51.30769230769231,-2.493679e-08
36,-51.23076923076923,-2.452025e-08
37,-51.15384615384615,-2.340334e-08
38,-51.07692307692308,-2.428635e-08
39,-51.0,-2.449419e-08
