08161516_A_1, -42.1025641025641
08161516_A_2, -42.1025641025641
08161516_A_3, -42.1025641025641
08161516_A_8, -41.8974358974359
08161516_A_9, -42.1025641025641
08161516_A_4, -42.1025641025641
08161516_A_5, -42.205128205128204
08161516_A_6, -41.8974358974359
08161516_A_7, -42.205128205128204
