08161710_C_1, -41.794871794871796
08161710_C_2, -41.8974358974359
08161710_C_3, -41.8974358974359
08161710_C_8, -43.94871794871795
08161710_C_9, -40.05128205128205
08161710_C_4, -41.8974358974359
08161710_C_5, -41.8974358974359
08161710_C_6, -41.794871794871796
08161710_C_7, -41.8974358974359
