,Voltage (V),Current (A)
0,-60.0,-1.323529e-05
1,-59.898989898989896,-1.270344e-05
2,-59.7979797979798,-1.215458e-05
3,-59.696969696969695,-1.18473e-05
4,-59.5959595959596,-1.129654e-05
5,-59.494949494949495,-1.10555e-05
6,-59.39393939393939,-1.045327e-05
7,-59.292929292929294,-1.020822e-05
8,-59.19191919191919,-9.764452e-06
9,-59.09090909090909,-9.487549e-06
10,-58.98989898989899,-9.099386e-06
11,-58.888888888888886,-8.804466e-06
12,-58.78787878787879,-8.537603e-06
13,-58.686868686868685,-8.116261e-06
14,-58.58585858585859,-7.933859e-06
15,-58.484848484848484,-7.641318e-06
16,-58.38383838383838,-7.310075e-06
17,-58.282828282828284,-7.074707e-06
18,-58.18181818181818,-6.82205e-06
19,-58.08080808080808,-6.551586e-06
20,-57.97979797979798,-6.254716e-06
21,-57.878787878787875,-6.075539e-06
22,-57.77777777777778,-5.801518e-06
23,-57.676767676767675,-5.50987e-06
24,-57.57575757575758,-5.341396e-06
25,-57.474747474747474,-5.180179e-06
26,-57.37373737373737,-4.990264e-06
27,-57.27272727272727,-4.757164e-06
28,-57.17171717171717,-4.519552e-06
29,-57.07070707070707,-4.376969e-06
30,-56.96969696969697,-4.14786e-06
31,-56.86868686868687,-4.033872e-06
32,-56.76767676767677,-3.81413e-06
33,-56.666666666666664,-3.672003e-06
34,-56.56565656565657,-3.569963e-06
35,-56.464646464646464,-3.380501e-06
36,-56.36363636363637,-3.243258e-06
37,-56.26262626262626,-3.08942e-06
38,-56.16161616161616,-2.93684e-06
39,-56.06060606060606,-2.777689e-06
40,-55.95959595959596,-2.673167e-06
41,-55.85858585858586,-2.55274e-06
42,-55.75757575757576,-2.435017e-06
43,-55.656565656565654,-2.290207e-06
44,-55.55555555555556,-2.175005e-06
45,-55.45454545454545,-2.066319e-06
46,-55.35353535353536,-1.955236e-06
47,-55.25252525252525,-1.856123e-06
48,-55.15151515151515,-1.753904e-06
49,-55.05050505050505,-1.649431e-06
50,-54.94949494949495,-1.552399e-06
51,-54.84848484848485,-1.45252e-06
52,-54.74747474747475,-1.360955e-06
53,-54.64646464646464,-1.278794e-06
54,-54.54545454545455,-1.194291e-06
55,-54.44444444444444,-1.13071e-06
56,-54.343434343434346,-1.039979e-06
57,-54.24242424242424,-8.873429e-07
58,-54.141414141414145,-7.06893e-07
59,-54.04040404040404,-6.553978e-07
60,-53.93939393939394,-6.001172e-07
61,-53.83838383838384,-5.247859e-07
62,-53.73737373737374,-4.530611e-07
63,-53.63636363636364,-4.027162e-07
64,-53.535353535353536,-3.50379e-07
65,-53.43434343434343,-2.963606e-07
66,-53.333333333333336,-2.482212e-07
67,-53.23232323232323,-1.872035e-07
68,-53.131313131313135,-1.585274e-07
69,-53.03030303030303,-1.200599e-07
70,-52.92929292929293,-1.047476e-07
71,-52.82828282828283,-1.047327e-07
72,-52.72727272727273,-1.047959e-07
73,-52.62626262626263,-6.985402e-08
74,-52.525252525252526,-5.279502e-08
75,-52.42424242424242,-3.677111e-08
76,-52.323232323232325,-1.523764e-08
77,-52.22222222222222,-1.743441e-08
78,-52.121212121212125,-1.384405e-08
79,-52.02020202020202,-1.293814e-08
80,-51.91919191919192,-1.257302e-08
81,-51.81818181818182,-1.252797e-08
82,-51.717171717171716,1.180124e-08
83,-51.61616161616162,-1.238734e-08
84,-51.515151515151516,-1.274444e-08
85,-51.41414141414141,1.003591e-08
86,-51.313131313131315,1.016802e-08
87,-51.21212121212121,1.274068e-08
88,-51.111111111111114,1.106404e-08
89,-51.01010101010101,1.100227e-08
90,-50.90909090909091,1.122243e-08
91,-50.80808080808081,1.135069e-08
92,-50.707070707070706,1.269545e-08
93,-50.60606060606061,1.296269e-08
94,-50.505050505050505,1.120378e-08
95,-50.4040404040404,1.20687e-08
96,-50.303030303030305,1.215348e-08
97,-50.2020202020202,1.295575e-08
98,-50.101010101010104,1.260911e-08
99,-50.0,1.337653e-08
